rec_est_id;rec_month_mf_antecipated;rec_month_mf_not_antecipated;rec_month_mf;rec_previous_month_mf;rec_previous_month_mf_delta;rec_month_qtd_mov;rec_previous_month_qtd_mov;rec_previous_month_qtd_mov_delta;rec_month_ticket_medio;rec_monthly_category;rec_registered_month;mes;emission_bill;linkou;linkou_pix;payment_bill_card;pos;pos_pix;tef;ano
2245;53401.99;0.0;53401.99;49714.45;3687.54;141;148;-7;378.74;3;41.0;10;0;0;0;0;1;0;0;2022
2245;39082.62;0.0;39082.62;53401.99;-14319.37;116;141;-25;336.92;3;42.0;11;0;0;0;0;1;0;0;2022
2245;51569.13;0.0;51569.13;39082.62;12486.51;142;116;26;363.16;3;43.0;12;0;0;0;0;1;0;0;2022
2245;67511.33;0.0;67511.33;51569.13;15942.2;163;142;21;414.18;3;44.0;1;0;0;0;0;1;1;0;2023
2245;8065.34;0.0;8065.34;67511.33;-59445.99;25;163;-138;322.61;3;45.0;2;0;0;0;0;1;0;0;2023
2267;9000.0;0.0;9000.0;0.0;9000.0;1;0;1;9000.0;5;32.0;1;0;1;0;0;0;0;0;2022
2323;5939.8;0.0;5939.8;86587.9;-80648.1;5;108;-103;1187.96;3;31.0;1;0;0;0;0;1;0;0;2022
2323;1530.0;0.0;1530.0;0.0;1530.0;2;0;2;765.0;5;33.0;3;0;0;0;0;1;0;0;2022
2324;616.0;0.0;616.0;7296.0;-6680.0;7;16;-9;88.0;3;31.0;1;0;0;0;0;1;0;0;2022
2324;1772.0;0.0;1772.0;616.0;1156.0;13;7;6;136.31;3;32.0;2;0;0;0;0;1;0;0;2022
2356;14593.65;0.0;14593.65;23410.5;-8816.85;7;8;-1;2084.81;3;31.0;1;0;0;0;0;1;0;0;2022
2356;953.38;0.0;953.38;14593.65;-13640.27;2;7;-5;476.69;3;32.0;2;0;0;0;0;1;0;0;2022
2356;0.0;900.0;900.0;953.38;-53.38;1;2;-1;900.0;3;33.0;3;0;0;0;0;1;0;0;2022
2365;3392.55;0.0;3392.55;20008.7;-16616.15;63;363;-300;53.85;3;31.0;1;0;0;0;0;1;0;0;2022
2365;1000.29;0.0;1000.29;3392.55;-2392.26;12;63;-51;83.36;3;32.0;2;0;0;0;0;1;0;0;2022
2365;877.5;0.0;877.5;1000.29;-122.79;3;12;-9;292.5;3;33.0;3;0;0;0;0;1;0;0;2022
2425;6595.0;0.0;6595.0;3380.0;3215.0;19;4;15;347.11;3;31.0;1;0;0;0;0;1;0;0;2022
2425;3115.0;0.0;3115.0;6595.0;-3480.0;9;19;-10;346.11;3;32.0;2;0;0;0;0;1;0;0;2022
2425;4870.0;0.0;4870.0;3115.0;1755.0;12;9;3;405.83;3;33.0;3;0;0;0;0;1;0;0;2022
2425;3628.0;0.0;3628.0;4870.0;-1242.0;12;12;0;302.33;3;34.0;4;0;0;0;0;1;0;0;2022
2425;12434.5;0.0;12434.5;3628.0;8806.5;29;12;17;428.78;3;35.0;5;0;0;0;0;1;0;0;2022
2425;4385.0;0.0;4385.0;12434.5;-8049.5;10;29;-19;438.5;3;36.0;6;0;0;0;0;1;0;0;2022
2425;15248.0;0.0;15248.0;4385.0;10863.0;15;10;5;1016.53;3;37.0;7;0;0;0;0;1;0;0;2022
2425;2600.0;0.0;2600.0;15248.0;-12648.0;4;15;-11;650.0;3;38.0;8;0;0;0;0;1;0;0;2022
2425;4368.0;0.0;4368.0;2600.0;1768.0;9;4;5;485.33;3;39.0;9;0;0;0;0;1;0;0;2022
2425;2956.5;0.0;2956.5;4368.0;-1411.5;5;9;-4;591.3;3;40.0;10;0;0;0;0;1;0;0;2022
2425;3784.0;0.0;3784.0;2956.5;827.5;6;5;1;630.67;3;41.0;11;0;0;0;0;1;0;0;2022
2425;1912.7;0.0;1912.7;3784.0;-1871.3;4;6;-2;478.18;3;42.0;12;0;0;0;0;1;0;0;2022
2425;3591.0;0.0;3591.0;1912.7;1678.3;4;4;0;897.75;3;43.0;1;0;0;0;0;1;0;0;2023
2425;4130.0;0.0;4130.0;3591.0;539.0;1;4;-3;4130.0;3;44.0;2;0;0;0;0;1;0;0;2023
2434;23577.8;0.0;23577.8;39960.92;-16383.12;508;754;-246;46.41;3;31.0;1;0;0;0;0;1;0;0;2022
2434;9330.73;0.0;9330.73;23577.8;-14247.07;173;508;-335;53.93;3;32.0;2;0;0;0;0;1;0;0;2022
2437;3920.0;0.0;3920.0;64043.95;-60123.95;3;36;-33;1306.67;3;31.0;1;0;0;0;0;1;0;0;2022
2439;12595.58;0.0;12595.58;15942.4;-3346.82;37;62;-25;340.42;3;31.0;1;0;0;0;0;1;0;0;2022
2439;7045.9;0.0;7045.9;12595.58;-5549.68;33;37;-4;213.51;3;32.0;2;0;0;0;0;1;0;0;2022
2446;3210.0;0.0;3210.0;3080.0;130.0;13;15;-2;246.92;3;31.0;1;0;0;0;0;1;0;0;2022
2446;2105.0;0.0;2105.0;3210.0;-1105.0;10;13;-3;210.5;3;32.0;2;0;0;0;0;1;0;0;2022
2446;550.0;0.0;550.0;2105.0;-1555.0;5;10;-5;110.0;3;33.0;3;0;0;0;0;1;0;0;2022
2505;2200.0;0.0;2200.0;5871.0;-3671.0;2;2;0;1100.0;3;31.0;1;0;0;0;0;1;0;0;2022
2515;64736.54;0.0;64736.54;128480.22;-63743.68;28;90;-62;2312.02;3;31.0;1;0;0;0;0;1;0;0;2022
2521;18579.62;0.0;18579.62;16702.42;1877.2;12;13;-1;1548.3;3;31.0;1;0;0;0;0;1;0;0;2022
2521;1881.5;0.0;1881.5;18579.62;-16698.12;6;12;-6;313.58;3;32.0;2;0;0;0;0;1;0;0;2022
2521;17862.68;0.0;17862.68;1881.5;15981.18;12;6;6;1488.56;3;33.0;3;0;0;0;0;1;0;0;2022
2521;2574.75;0.0;2574.75;17862.68;-15287.93;2;12;-10;1287.38;3;34.0;4;0;0;0;0;1;0;0;2022
2533;5575.0;0.0;5575.0;93211.66;-87636.66;2;47;-45;2787.5;3;31.0;1;0;0;0;0;1;0;0;2022
2547;0.0;10.0;10.0;0.0;10.0;1;0;1;10.0;5;36.0;6;0;0;0;0;0;1;0;2022
2547;3204.0;0.0;3204.0;0.0;3204.0;79;0;79;40.56;5;40.0;10;0;0;0;0;1;0;0;2022
2547;3820.0;0.0;3820.0;0.0;3820.0;1;0;1;3820.0;5;42.0;12;0;0;0;0;1;0;0;2022
2549;3242.0;0.0;3242.0;4804.77;-1562.77;48;77;-29;67.54;3;31.0;1;0;0;0;0;1;0;0;2022
2569;3780.0;0.0;3780.0;4900.0;-1120.0;7;8;-1;540.0;3;31.0;1;0;0;0;0;1;0;0;2022
2569;1000.0;0.0;1000.0;3780.0;-2780.0;3;7;-4;333.33;3;32.0;2;0;0;0;0;1;0;0;2022
2587;4832.14;0.0;4832.14;0.0;4832.14;156;0;156;30.98;5;43.0;1;0;0;0;0;1;1;0;2023
2587;1763.49;0.0;1763.49;4832.14;-3068.65;62;156;-94;28.44;3;44.0;2;0;0;0;0;1;1;0;2023
2602;3629.0;0.0;3629.0;5357.0;-1728.0;10;18;-8;362.9;3;30.0;1;0;0;0;0;1;0;0;2022
2611;3923.0;0.0;3923.0;2590.0;1333.0;5;4;1;784.6;3;30.0;1;0;0;0;0;1;0;0;2022
2611;3959.0;0.0;3959.0;3923.0;36.0;6;5;1;659.83;3;31.0;2;0;0;0;0;1;0;0;2022
2622;22582.0;0.0;22582.0;42079.4;-19497.4;21;11;10;1075.33;3;30.0;1;0;0;0;0;1;0;0;2022
2622;6401.0;0.0;6401.0;22582.0;-16181.0;4;21;-17;1600.25;3;31.0;2;0;0;0;0;1;0;0;2022
2635;12602.75;0.0;12602.75;14075.06;-1472.31;4;13;-9;3150.69;3;18.0;1;0;1;0;0;0;0;0;2022
2635;10863.34;0.0;10863.34;12602.75;-1739.41;4;4;0;2715.84;3;19.0;2;0;1;0;1;0;0;0;2022
2635;18139.85;0.0;18139.85;10863.34;7276.51;20;4;16;906.99;3;20.0;3;0;1;1;0;0;0;0;2022
2635;19500.41;0.0;19500.41;18139.85;1360.56;8;20;-12;2437.55;3;21.0;4;0;1;0;0;0;0;0;2022
2635;21728.47;0.0;21728.47;19500.41;2228.06;8;8;0;2716.06;3;22.0;5;0;1;0;0;1;0;0;2022
2635;17471.79;0.0;17471.79;21728.47;-4256.68;5;8;-3;3494.36;3;23.0;6;0;1;0;0;0;1;0;2022
2636;160.0;0.0;160.0;195.0;-35.0;1;3;-2;160.0;3;30.0;1;0;0;0;0;1;0;0;2022
2636;245.0;0.0;245.0;0.0;245.0;4;0;4;61.25;5;32.0;3;0;0;0;0;1;0;0;2022
2662;332.0;0.0;332.0;720.0;-388.0;1;1;0;332.0;3;30.0;1;0;0;0;0;1;0;0;2022
2679;3594.0;0.0;3594.0;12877.0;-9283.0;12;63;-51;299.5;3;30.0;1;0;0;0;0;1;0;0;2022
2680;5972.18;0.0;5972.18;7078.77;-1106.59;98;107;-9;60.94;3;30.0;1;0;0;0;0;1;0;0;2022
2680;887.0;0.0;887.0;5972.18;-5085.18;4;98;-94;221.75;3;31.0;2;0;0;0;0;1;0;0;2022
2709;2395.04;0.0;2395.04;0.0;2395.04;2;0;2;1197.52;5;40.0;11;0;0;0;0;1;0;0;2022
2791;1.0;0.0;1.0;1600.0;-1599.0;1;1;0;1.0;3;30.0;1;0;0;0;0;1;0;0;2022
2804;16721.74;0.0;16721.74;539.0;16182.74;9;5;4;1857.97;3;30.0;1;0;1;0;0;1;0;0;2022
2804;5743.42;0.0;5743.42;16721.74;-10978.32;8;9;-1;717.93;3;31.0;2;0;1;0;0;1;0;0;2022
2804;5579.68;0.0;5579.68;5743.42;-163.74;10;8;2;557.97;3;32.0;3;0;0;0;0;1;0;0;2022
2804;6844.65;0.0;6844.65;5579.68;1264.97;11;10;1;622.24;3;33.0;4;0;0;0;0;1;0;0;2022
2804;10953.79;0.0;10953.79;6844.65;4109.14;16;11;5;684.61;3;34.0;5;0;1;0;0;1;1;0;2022
2808;740.0;0.0;740.0;0.0;740.0;3;0;3;246.67;5;31.0;2;0;0;0;0;1;0;0;2022
2809;3487.0;0.0;3487.0;0.0;3487.0;39;0;39;89.41;5;31.0;2;0;0;0;0;1;0;0;2022
2825;1410.0;0.0;1410.0;4754.0;-3344.0;7;25;-18;201.43;3;30.0;1;0;0;0;0;1;0;0;2022
2826;0.1;0.0;0.1;0.0;0.1;1;0;1;0.1;5;38.0;9;0;0;0;0;1;0;0;2022
2826;4.0;0.0;4.0;0.1;3.9;1;1;0;4.0;3;39.0;10;0;0;0;0;1;0;0;2022
2902;35749.0;0.0;35749.0;191647.61;-155898.61;27;201;-174;1324.04;3;30.0;1;0;0;0;0;1;0;0;2022
2932;50.0;0.0;50.0;0.0;50.0;1;0;1;50.0;5;35.0;6;0;0;0;0;1;0;0;2022
2953;10.0;0.0;10.0;1105.0;-1095.0;1;7;-6;10.0;3;30.0;1;0;0;0;0;1;0;0;2022
2953;120.01;0.0;120.01;10.0;110.01;3;1;2;40.0;3;31.0;2;0;0;0;0;1;0;0;2022
2953;415.0;0.0;415.0;120.01;294.99;3;3;0;138.33;3;32.0;3;0;0;0;0;1;0;0;2022
2953;970.0;0.0;970.0;415.0;555.0;6;3;3;161.67;3;33.0;4;0;0;0;0;1;0;0;2022
2953;380.0;0.0;380.0;970.0;-590.0;3;6;-3;126.67;3;34.0;5;0;0;0;0;1;0;0;2022
2953;1110.0;0.0;1110.0;380.0;730.0;9;3;6;123.33;3;35.0;6;0;0;0;0;1;0;0;2022
2953;10.0;0.0;10.0;1110.0;-1100.0;1;9;-8;10.0;3;36.0;7;0;0;0;0;1;0;0;2022
2953;229.0;0.0;229.0;10.0;219.0;6;1;5;38.17;3;37.0;8;0;0;0;0;1;1;0;2022
2953;201.0;0.0;201.0;229.0;-28.0;4;6;-2;50.25;3;38.0;9;0;0;0;0;1;0;0;2022
2953;385.0;0.0;385.0;201.0;184.0;3;4;-1;128.33;3;39.0;10;0;0;0;0;1;0;0;2022
2953;66.0;0.0;66.0;385.0;-319.0;3;3;0;22.0;3;40.0;11;0;0;0;0;1;0;0;2022
2953;256.0;0.0;256.0;0.0;256.0;6;0;6;42.67;5;42.0;1;0;0;0;0;1;0;0;2023
2953;0.0;0.0;0.0;256.0;-256.0;0;6;-6;0.0;4;43.0;2;0;0;0;0;1;0;0;2023
3056;1703.0;0.0;1703.0;6450.0;-4747.0;4;21;-17;425.75;3;29.0;1;0;0;0;0;1;0;0;2022
3056;0.0;480.0;480.0;0.0;480.0;1;0;1;480.0;5;36.0;8;0;0;0;0;1;0;0;2022
3147;3299.0;0.0;3299.0;3692.0;-393.0;7;9;-2;471.29;3;29.0;1;0;0;0;0;1;0;0;2022
3157;6328.51;0.0;6328.51;22907.6;-16579.09;1;5;-4;6328.51;3;29.0;1;0;0;0;0;1;0;0;2022
3204;1385.9;0.0;1385.9;0.0;1385.9;8;0;8;173.24;5;29.0;1;0;0;0;0;1;0;0;2022
3294;7690.0;0.0;7690.0;0.0;7690.0;5;0;5;1538.0;5;30.0;2;0;0;0;0;1;0;0;2022
3308;167.0;0.0;167.0;0.0;167.0;2;0;2;83.5;5;29.0;1;0;0;0;0;1;0;0;2022
3308;5.0;0.0;5.0;0.0;5.0;1;0;1;5.0;5;31.0;3;0;0;0;0;1;0;0;2022
3323;63.0;0.0;63.0;323.5;-260.5;3;12;-9;21.0;3;29.0;1;0;0;0;0;1;0;0;2022
3323;573.0;0.0;573.0;63.0;510.0;27;3;24;21.22;3;30.0;2;0;0;0;0;1;0;0;2022
3342;7708.4;0.0;7708.4;0.0;7708.4;5;0;5;1541.68;5;17.0;2;0;0;0;1;0;0;0;2022
3342;44626.69;0.0;44626.69;7708.4;36918.29;10;5;5;4462.67;3;18.0;3;0;0;1;1;0;0;0;2022
3342;12346.13;0.0;12346.13;44626.69;-32280.56;5;10;-5;2469.23;3;19.0;4;0;0;0;1;0;0;0;2022
3342;32474.98;0.0;32474.98;12346.13;20128.85;6;5;1;5412.5;3;20.0;5;0;1;0;1;0;0;0;2022
3342;7163.6;0.0;7163.6;32474.98;-25311.38;2;6;-4;3581.8;3;21.0;6;0;0;0;1;0;0;0;2022
3342;17511.21;0.0;17511.21;7163.6;10347.61;5;2;3;3502.24;3;22.0;7;0;0;0;1;0;0;0;2022
3342;48781.66;0.0;48781.66;17511.21;31270.45;5;5;0;9756.33;3;23.0;8;0;1;0;1;0;0;0;2022
3342;20163.96;0.0;20163.96;48781.66;-28617.7;6;5;1;3360.66;3;24.0;9;0;0;0;1;0;0;0;2022
3342;27209.53;0.0;27209.53;20163.96;7045.57;4;6;-2;6802.38;3;25.0;10;0;1;0;1;0;0;0;2022
3342;7020.28;0.0;7020.28;27209.53;-20189.25;3;4;-1;2340.09;3;26.0;11;0;0;0;1;0;0;0;2022
3342;8460.92;0.0;8460.92;7020.28;1440.64;2;3;-1;4230.46;3;27.0;12;0;0;0;1;0;0;0;2022
3342;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;2;29.0;2;0;1;0;1;0;0;0;2023
3343;3534.0;20268.5;23802.5;3930.0;19872.5;9;6;3;2644.72;3;28.0;1;1;1;0;0;1;0;0;2022
3343;3830.0;0.0;3830.0;23802.5;-19972.5;7;9;-2;547.14;3;29.0;2;0;0;0;0;1;0;0;2022
3343;4412.88;2610.0;7022.88;3830.0;3192.88;4;7;-3;1755.72;3;30.0;3;0;1;1;0;1;0;0;2022
3349;1100.0;0.0;1100.0;3410.0;-2310.0;2;2;0;550.0;3;28.0;1;0;0;0;0;1;0;0;2022
3412;0.0;890.0;890.0;925.0;-35.0;1;1;0;890.0;3;28.0;1;0;1;0;0;0;0;0;2022
3412;2552.0;4820.0;7372.0;890.0;6482.0;3;1;2;2457.33;3;29.0;2;0;1;1;0;0;0;0;2022
3412;3168.0;0.0;3168.0;7372.0;-4204.0;2;3;-1;1584.0;3;30.0;3;0;0;1;0;0;0;0;2022
3500;23879.7;0.0;23879.7;41688.8;-17809.1;189;213;-24;126.35;3;28.0;1;0;0;0;0;1;0;0;2022
3500;1827.0;0.0;1827.0;23879.7;-22052.7;12;189;-177;152.25;3;29.0;2;0;0;0;0;1;0;0;2022
3500;1045.0;0.0;1045.0;0.0;1045.0;20;0;20;52.25;5;31.0;4;0;0;0;0;1;0;0;2022
3500;259.0;0.0;259.0;1045.0;-786.0;8;20;-12;32.38;3;32.0;5;0;0;0;0;1;0;0;2022
3500;69.0;0.0;69.0;259.0;-190.0;2;8;-6;34.5;3;33.0;6;0;0;0;0;1;0;0;2022
3616;1.0;0.0;1.0;0.0;1.0;1;0;1;1.0;5;29.0;2;0;0;0;0;1;0;0;2022
3850;226228.1;0.0;226228.1;0.0;226228.1;139;0;139;1627.54;5;32.0;6;0;0;0;0;1;0;0;2022
3850;236855.18;0.0;236855.18;226228.1;10627.08;112;139;-27;2114.78;3;33.0;7;0;0;0;0;1;0;0;2022
3850;521053.55;0.0;521053.55;236855.18;284198.37;327;112;215;1593.44;3;34.0;8;0;0;0;0;1;0;0;2022
3850;477831.84;0.0;477831.84;521053.55;-43221.71;257;327;-70;1859.27;3;35.0;9;0;0;0;0;1;0;0;2022
3850;306859.8;0.0;306859.8;477831.84;-170972.04;106;257;-151;2894.9;3;36.0;10;0;0;0;0;1;0;0;2022
3850;772580.51;0.0;772580.51;306859.8;465720.71;482;106;376;1602.86;3;37.0;11;0;0;0;0;1;0;0;2022
3850;609904.65;0.0;609904.65;772580.51;-162675.86;351;482;-131;1737.62;3;38.0;12;0;0;0;0;1;0;0;2022
3850;352769.48;0.0;352769.48;609904.65;-257135.17;220;351;-131;1603.5;3;39.0;1;0;0;0;0;1;0;0;2023
3850;10858.4;0.0;10858.4;352769.48;-341911.08;2;220;-218;5429.2;3;40.0;2;0;0;0;0;1;0;0;2023
3892;2283.0;0.0;2283.0;0.0;2283.0;36;0;36;63.42;5;28.0;2;0;0;0;0;1;0;0;2022
3892;611.0;0.0;611.0;2283.0;-1672.0;10;36;-26;61.1;3;29.0;3;0;0;0;0;1;0;0;2022
4072;0.0;1626.9;1626.9;0.0;1626.9;3;0;3;542.3;5;29.0;4;0;1;0;0;0;0;0;2022
4072;0.0;5766.79;5766.79;1626.9;4139.89;12;3;9;480.57;3;30.0;5;0;1;0;0;0;0;0;2022
4072;0.0;4006.79;4006.79;5766.79;-1760.0;10;12;-2;400.68;3;31.0;6;0;1;0;0;0;0;0;2022
4072;0.0;3003.33;3003.33;4006.79;-1003.46;11;10;1;273.03;3;32.0;7;0;1;0;0;0;0;0;2022
4072;0.0;3974.24;3974.24;3003.33;970.91;15;11;4;264.95;3;33.0;8;0;1;0;0;0;0;0;2022
4072;0.0;8840.12;8840.12;3974.24;4865.88;13;15;-2;680.01;3;34.0;9;0;1;0;0;0;0;0;2022
4072;0.0;5587.72;5587.72;8840.12;-3252.4;10;13;-3;558.77;3;35.0;10;0;1;0;0;0;0;0;2022
4072;0.0;5041.8;5041.8;5587.72;-545.92;21;10;11;240.09;3;36.0;11;0;1;0;0;0;0;0;2022
4072;0.0;5042.9;5042.9;5041.8;1.1;11;21;-10;458.45;3;37.0;12;0;1;0;0;0;0;0;2022
4072;0.0;6812.83;6812.83;5042.9;1769.93;13;11;2;524.06;3;38.0;1;0;1;0;0;0;0;0;2023
4072;0.0;596.0;596.0;6812.83;-6216.83;1;13;-12;596.0;3;39.0;2;0;1;0;0;0;0;0;2023
4074;0.0;510.0;510.0;0.0;510.0;2;0;2;255.0;5;27.0;2;0;1;0;0;0;0;0;2022
4074;0.0;751.84;751.84;0.0;751.84;1;0;1;751.84;5;29.0;4;0;1;0;0;0;0;0;2022
4074;0.0;500.71;500.71;0.0;500.71;1;0;1;500.71;5;33.0;8;0;1;0;0;0;0;0;2022
4074;0.0;733.0;733.0;0.0;733.0;1;0;1;733.0;5;35.0;10;0;1;0;0;0;0;0;2022
4074;0.0;399.9;399.9;0.0;399.9;1;0;1;399.9;5;37.0;12;0;1;0;0;0;0;0;2022
4074;0.0;941.65;941.65;399.9;541.75;2;1;1;470.83;3;38.0;1;0;1;0;0;0;0;0;2023
4074;0.0;808.0;808.0;941.65;-133.65;1;2;-1;808.0;3;39.0;2;0;1;0;0;0;0;0;2023
4191;27228.61;0.0;27228.61;24361.79;2866.82;456;412;44;59.71;3;26.0;1;0;0;0;0;1;0;0;2022
4191;18692.25;0.0;18692.25;27228.61;-8536.36;299;456;-157;62.52;3;27.0;2;0;0;0;0;1;0;0;2022
4191;40.0;0.0;40.0;18692.25;-18652.25;1;299;-298;40.0;3;28.0;3;0;0;0;0;1;0;0;2022
4321;4544.2;0.0;4544.2;4178.9;365.3;53;36;17;85.74;3;26.0;1;0;0;0;0;1;0;0;2022
4321;4190.4;0.0;4190.4;4544.2;-353.8;46;53;-7;91.1;3;27.0;2;0;0;0;0;1;0;0;2022
4321;5865.95;0.0;5865.95;4190.4;1675.55;45;46;-1;130.35;3;28.0;3;0;0;0;0;1;0;0;2022
4321;3531.1;0.0;3531.1;5865.95;-2334.85;40;45;-5;88.28;3;29.0;4;0;0;0;0;1;0;0;2022
4321;6076.35;0.0;6076.35;3531.1;2545.25;62;40;22;98.01;3;30.0;5;0;0;0;0;1;0;0;2022
4321;2067.5;0.0;2067.5;6076.35;-4008.85;18;62;-44;114.86;3;31.0;6;0;0;0;0;1;0;0;2022
4321;1249.7;0.0;1249.7;2067.5;-817.8;20;18;2;62.49;3;32.0;7;0;0;0;0;1;0;0;2022
4321;1863.68;0.0;1863.68;1249.7;613.98;28;20;8;66.56;3;33.0;8;0;0;0;0;1;0;0;2022
4321;1329.5;0.0;1329.5;1863.68;-534.18;25;28;-3;53.18;3;34.0;9;0;0;0;0;1;0;0;2022
4321;3324.05;0.0;3324.05;1329.5;1994.55;30;25;5;110.8;3;35.0;10;0;0;0;0;1;0;0;2022
4321;2637.5;0.0;2637.5;3324.05;-686.55;27;30;-3;97.69;3;36.0;11;0;0;0;0;1;0;0;2022
4321;1903.75;0.0;1903.75;2637.5;-733.75;24;27;-3;79.32;3;37.0;12;0;0;0;0;1;0;0;2022
4321;4381.5;0.0;4381.5;1903.75;2477.75;28;24;4;156.48;3;38.0;1;0;0;0;0;1;0;0;2023
4321;1499.0;0.0;1499.0;4381.5;-2882.5;10;28;-18;149.9;3;39.0;2;0;0;0;0;1;1;0;2023
4340;1792.0;0.0;1792.0;3726.2;-1934.2;10;15;-5;179.2;3;26.0;1;0;0;0;0;1;0;0;2022
4340;3137.32;0.0;3137.32;1792.0;1345.32;17;10;7;184.55;3;27.0;2;0;0;0;0;1;0;0;2022
4340;4745.57;0.0;4745.57;3137.32;1608.25;24;17;7;197.73;3;28.0;3;0;0;0;0;1;0;0;2022
4340;3609.15;0.0;3609.15;4745.57;-1136.42;10;24;-14;360.92;3;29.0;4;0;0;0;0;1;0;0;2022
4340;2611.96;0.0;2611.96;3609.15;-997.19;8;10;-2;326.5;3;30.0;5;0;0;0;0;1;0;0;2022
4486;1735.01;0.0;1735.01;0.0;1735.01;38;0;38;45.66;5;35.0;10;0;0;0;0;1;0;0;2022
4486;11432.49;0.0;11432.49;1735.01;9697.48;230;38;192;49.71;3;36.0;11;0;0;0;0;1;0;0;2022
4486;4870.0;0.0;4870.0;11432.49;-6562.49;114;230;-116;42.72;3;37.0;12;0;0;0;0;1;0;0;2022
4486;3786.98;0.0;3786.98;4870.0;-1083.02;91;114;-23;41.62;3;38.0;1;0;0;0;0;1;0;0;2023
4666;0.0;510.0;510.0;0.0;510.0;2;0;2;255.0;6;34.0;12;0;0;0;0;1;0;0;2022
4666;0.0;2270.0;2270.0;510.0;1760.0;10;2;8;227.0;3;35.0;1;0;0;0;0;1;0;0;2023
4666;0.0;0.0;0.0;2270.0;-2270.0;0;10;-10;0.0;4;36.0;2;0;0;0;0;1;0;0;2023
4747;0.0;4767.54;4767.54;2206.8;2560.74;4;8;-4;1191.89;3;25.0;1;0;0;0;0;1;0;0;2022
4747;99.9;439.8;539.7;4767.54;-4227.84;3;4;-1;179.9;3;26.0;2;0;0;0;0;1;0;0;2022
4747;0.0;219.9;219.9;539.7;-319.8;1;3;-2;219.9;3;27.0;3;0;0;0;0;1;0;0;2022
4825;43494.0;0.0;43494.0;32067.0;11427.0;279;184;95;155.89;3;24.0;1;0;0;0;0;1;0;0;2022
4825;32005.0;0.0;32005.0;43494.0;-11489.0;219;279;-60;146.14;3;25.0;2;0;0;0;0;1;0;0;2022
4825;41250.5;0.0;41250.5;32005.0;9245.5;237;219;18;174.05;3;26.0;3;0;0;0;0;1;0;0;2022
4858;1739.61;0.0;1739.61;1722.95;16.66;5;5;0;347.92;3;24.0;1;0;0;0;0;1;0;0;2022
4858;117.74;0.0;117.74;0.0;117.74;1;0;1;117.74;5;26.0;3;0;0;0;0;1;0;0;2022
4858;15.0;0.0;15.0;0.0;15.0;1;0;1;15.0;5;32.0;9;0;0;0;0;1;0;0;2022
4858;397.5;0.0;397.5;15.0;382.5;1;1;0;397.5;3;33.0;10;0;0;0;0;1;0;0;2022
5401;400.0;0.0;400.0;14291.75;-13891.75;1;8;-7;400.0;3;23.0;1;0;0;0;0;1;0;0;2022
5401;900.0;0.0;900.0;400.0;500.0;1;1;0;900.0;3;24.0;2;0;0;0;0;1;0;0;2022
5641;7337.9;0.0;7337.9;1015.8;6322.1;7;3;4;1048.27;3;22.0;1;0;0;0;0;1;0;0;2022
5641;46.8;0.0;46.8;7337.9;-7291.1;3;7;-4;15.6;3;23.0;2;0;0;0;0;1;0;0;2022
5641;20.0;0.0;20.0;46.8;-26.8;2;3;-1;10.0;3;24.0;3;0;0;0;0;1;0;0;2022
5950;0.0;21146.65;21146.65;11610.89;9535.76;29;31;-2;729.19;3;21.0;1;0;1;0;0;1;0;0;2022
5950;0.0;30685.4;30685.4;21146.65;9538.75;28;29;-1;1095.91;3;22.0;2;0;1;0;0;1;0;0;2022
5950;0.0;47977.79;47977.79;30685.4;17292.39;35;28;7;1370.79;3;23.0;3;0;1;0;0;1;0;0;2022
5950;0.0;57706.06;57706.06;47977.79;9728.27;40;35;5;1442.65;3;24.0;4;0;1;0;0;1;0;0;2022
5950;0.0;86425.61;86425.61;57706.06;28719.55;43;40;3;2009.9;3;25.0;5;0;1;0;0;1;0;0;2022
5950;0.0;119382.96;119382.96;86425.61;32957.35;35;43;-8;3410.94;3;26.0;6;0;1;0;0;1;0;0;2022
5950;0.0;61282.94;61282.94;119382.96;-58100.02;32;35;-3;1915.09;3;27.0;7;0;1;0;0;1;0;0;2022
5950;0.0;28278.18;28278.18;61282.94;-33004.76;34;32;2;831.71;3;28.0;8;0;1;0;0;1;0;0;2022
5950;0.0;65659.28;65659.28;28278.18;37381.1;44;34;10;1492.26;3;29.0;9;0;1;0;0;1;0;0;2022
5950;0.0;98083.3;98083.3;65659.28;32424.02;37;44;-7;2650.9;3;30.0;10;0;1;0;0;1;0;0;2022
5950;0.0;37672.25;37672.25;98083.3;-60411.05;48;37;11;784.84;3;31.0;11;0;1;0;0;1;0;0;2022
5950;0.0;99582.65;99582.65;37672.25;61910.4;57;48;9;1747.06;3;32.0;12;0;1;0;0;1;0;0;2022
5950;0.0;70542.08;70542.08;99582.65;-29040.57;47;57;-10;1500.9;3;33.0;1;0;1;0;0;1;0;0;2023
5950;0.0;7258.5;7258.5;70542.08;-63283.58;9;47;-38;806.5;3;34.0;2;0;1;0;0;1;0;0;2023
5992;0.0;1720.0;1720.0;0.0;1720.0;2;0;2;860.0;5;20.0;2;0;1;0;0;0;0;0;2022
5992;0.0;2599.75;2599.75;1720.0;879.75;2;2;0;1299.88;3;21.0;3;0;1;0;0;0;0;0;2022
6200;110.0;0.0;110.0;532.0;-422.0;1;2;-1;110.0;3;21.0;1;0;0;0;0;1;0;0;2022
